x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
4,1,7,6,8,8,77,77,2.726,0,0,5096,6305,0,
5,1,7,6,8,8,79,79,2.599,0,0,7580,7095,0,
6,1,7,6,8,8,80,80,2.724,0,0,8725,7854,0,
7,1,7,6,8,8,81,81,2.855,0,0,10628,8793,0,
8,1,7,6,8,8,83,83,2.587,0,0,13491,11945,0,
1,1,7,7,8,8,73,73,2.317,0,0,1881,1535,0,
2,1,7,7,8,8,75,75,2.635,0,0,2974,2671,0,
3,1,7,7,8,8,76,76,2.357,0,0,4255,3832,0,
4,1,7,7,8,8,77,77,2.726,0,0,5839,7248,0,
5,1,7,7,8,8,79,79,2.61,0,0,8801,8203,0,
6,1,7,7,8,8,80,80,2.724,0,0,10575,9305,0,
7,1,7,7,8,8,81,81,2.855,0,0,12198,10103,0,
8,1,7,7,8,8,83,83,2.587,0,0,14412,13481,0,
1,1,7,8,8,8,73,73,2.317,0,0,2121,1693,0,
2,1,7,8,8,8,75,75,2.635,0,0,3349,2981,0,
3,1,7,8,8,8,76,76,2.357,0,0,4772,4287,0,
4,1,7,8,8,8,77,77,2.726,0,0,6582,8191,0,
5,1,7,8,8,8,79,79,2.61,0,0,10469,9533,0,
6,1,7,8,8,8,80,80,2.724,0,0,11913,10501,0,
7,1,7,8,8,8,81,81,2.855,0,0,12657,11119,0,
8,1,7,8,8,8,83,83,2.587,0,0,16445,15311,0,
1,1,8,1,8,8,73,73,2.154,0,0,346,546,0,
2,1,8,1,8,8,75,75,2.718,0,0,525,720,0,
3,1,8,1,8,8,76,76,2.6,0,0,708,906,0,
4,1,8,1,8,8,77,77,2.536,0,0,982,1465,0,
5,1,8,1,8,8,79,79,2.844,0,0,1527,1654,0,
6,1,8,1,8,8,80,80,2.68,0,0,1753,1795,0,
7,1,8,1,8,8,81,81,2.83,0,0,2022,1928,0,
8,1,8,1,8,8,83,83,2.687,0,0,2608,2557,0,
1,1,8,2,8,8,73,73,2.154,0,0,637,734,0,
2,1,8,2,8,8,75,75,2.691,0,0,989,1083,0,
3,1,8,2,8,8,76,76,2.906,0,0,1388,1453,0,
4,1,8,2,8,8,77,77,2.499,0,0,1903,2571,0,
5,1,8,2,8,8,79,79,2.825,0,0,2984,2949,0,
6,1,8,2,8,8,80,80,2.669,0,0,3390,3231,0,
7,1,8,2,8,8,81,81,2.83,0,0,3917,3497,0,
8,1,8,2,8,8,83,83,2.687,0,0,5071,4723,0,
1,1,8,3,8,8,73,73,2.154,0,0,948,933,0,
2,1,8,3,8,8,74,74,2.918,0,0,1463,1461,0,
3,1,8,3,8,8,76,76,2.888,0,0,2121,2034,0,
4,1,8,3,8,8,77,77,2.48,0,0,2894,3711,0,
5,1,8,3,8,8,79,79,2.825,0,0,4298,4174,0,
6,1,8,3,8,8,80,80,2.713,0,0,5201,4743,0,
7,1,8,3,8,8,81,81,2.844,0,0,5992,5142,0,
8,1,8,3,8,8,83,83,2.687,0,0,7686,6965,0,
1,1,8,4,8,8,73,73,2.154,0,0,1223,1113,0,
2,1,8,4,8,8,74,74,2.918,0,0,1883,1805,0,
3,1,8,4,8,8,76,76,2.888,0,0,2711,2545,0,
4,1,8,4,8,8,77,77,2.48,0,0,3742,4781,0,
5,1,8,4,8,8,79,79,2.877,0,0,5900,5545,0,
6,1,8,4,8,8,80,80,2.713,0,0,6724,6109,0,
7,1,8,4,8,8,81,81,2.844,0,0,7779,6641,0,
8,1,8,4,8,8,83,83,2.687,0,0,9999,9061,0,
1,1,8,5,8,8,73,73,2.154,0,0,1571,1329,0,
2,1,8,5,8,8,74,74,2.899,0,0,2446,2219,0,
3,1,8,5,8,8,76,76,2.888,0,0,3301,3056,0,
4,1,8,5,8,8,77,77,2.532,0,0,4878,5997,0,
5,1,8,5,8,8,79,79,2.877,0,0,7214,6770,0,
6,1,8,5,8,8,80,80,2.713,0,0,8247,7475,0,
7,1,8,5,8,8,81,81,2.855,0,0,10143,8428,0,
8,1,8,5,8,8,83,83,2.687,0,0,12896,11445,0,
1,1,8,6,8,8,73,73,2.154,0,0,1846,1509,0,
2,1,8,6,8,8,74,74,2.899,0,0,2866,2563,0,
3,1,8,6,8,8,76,76,2.231,0,0,4176,3713,0,
4,1,8,6,8,8,77,77,2.532,0,0,5726,7067,0,
5,1,8,6,8,8,79,79,2.877,0,0,8528,7995,0,
6,1,8,6,8,8,80,80,2.724,0,0,10347,9129,0,
7,1,8,6,8,8,81,81,2.855,0,0,11930,9927,0,
8,1,8,6,8,8,83,83,2.687,0,0,14104,13247,0,
1,1,8,7,8,8,73,73,2.317,0,0,2119,1689,0,
2,1,8,7,8,8,74,74,2.899,0,0,3286,2907,0,
3,1,8,7,8,8,76,76,2.231,0,0,4766,4224,0,
4,1,8,7,8,8,77,77,2.532,0,0,6574,8137,0,
5,1,8,7,8,8,79,79,2.888,0,0,10419,9508,0,
6,1,8,7,8,8,80,80,2.724,0,0,11870,10495,0,
7,1,8,7,8,8,81,81,2.855,0,0,12606,11132,0,
8,1,8,7,8,8,83,83,2.687,0,0,16424,15343,0,
1,1,8,8,8,8,73,73,2.317,0,0,2393,1869,0,
2,1,8,8,8,8,74,74,2.899,0,0,3706,3251,0,
3,1,8,8,8,8,76,76,2.231,0,0,5356,4735,0,
4,1,8,8,8,8,77,77,2.532,0,0,7422,9207,0,
5,1,8,8,8,8,79,79,2.888,0,0,11733,10733,0,
6,1,8,8,8,8,80,80,2.724,0,0,13393,11861,0,
7,1,8,8,8,8,81,81,2.855,0,0,14393,12631,0,
8,1,8,8,8,8,83,83,2.687,0,0,18744,17439,0,
