x_exp_width,x_man_width,x_row,x_col,x_row_depth,x_col_depth,w_exp_width,w_man_width,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,2,2,2,8,8,6,2,69,69,2.733,0,0,121,435,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,4,2,2,8,8,6,4,69,69,2.842,0,0,191,731,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,6,2,2,8,8,6,6,69,69,2.825,0,0,288,1574,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
6,8,2,2,8,8,6,8,70,70,2.915,0,0,506,2282,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,2,2,2,8,8,8,2,69,69,2.751,0,0,135,463,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,4,2,2,8,8,8,4,69,69,2.866,0,0,205,759,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,6,2,2,8,8,8,6,69,69,2.825,0,0,318,1612,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
8,8,2,2,8,8,8,8,70,70,2.871,0,0,553,2320,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,2,2,4,8,8,2,2,70,70,2.672,0,0,425,815,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,4,2,4,8,8,2,4,70,70,2.91,0,0,697,1503,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,6,2,4,8,8,2,6,70,70,2.828,0,0,761,3114,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
2,8,2,4,8,8,2,8,71,71,2.828,0,0,1309,4562,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,2,2,4,8,8,4,2,70,70,2.678,0,0,748,987,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,4,2,4,8,8,4,4,70,70,2.915,0,0,826,1579,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,6,2,4,8,8,4,6,71,71,2.825,0,0,1044,3304,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
4,8,2,4,8,8,4,8,72,72,2.918,0,0,1657,4784,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,2,2,4,8,8,6,2,70,70,2.733,0,0,774,1047,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,4,2,4,8,8,6,4,70,70,2.914,0,0,884,1639,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,6,2,4,8,8,6,6,71,71,2.825,0,0,1114,3382,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
6,8,2,4,8,8,6,8,72,72,2.915,0,0,1697,4862,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,2,2,4,8,8,8,2,70,70,2.761,0,0,800,1107,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,4,2,4,8,8,8,4,71,71,2.866,0,0,1000,1731,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,6,2,4,8,8,8,6,71,71,2.825,0,0,1184,3460,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
8,8,2,4,8,8,8,8,72,72,2.871,0,0,1695,4876,0,
2,2,2,6,8,8,2,2,71,71,2.828,0,0,1201,1435,0,
2,2,2,6,8,8,2,2,71,71,2.828,0,0,1201,1435,0,
2,2,2,6,8,8,2,2,71,71,2.828,0,0,1201,1435,0,
2,2,2,6,8,8,2,2,71,71,2.828,0,0,1201,1435,0,
2,2,2,6,8,8,2,2,71,71,2.828,0,0,1201,1435,0,
2,2,2,6,8,8,2,2,71,71,2.828,0,0,1201,1435,0,
