x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,loc,
7,1,3,7,8,8,7,1,97,
7,1,3,7,8,8,8,1,120,
8,1,3,7,8,8,1,1,120,
8,1,3,7,8,8,2,1,120,
8,1,3,7,8,8,3,1,120,
8,1,3,7,8,8,4,1,120,
8,1,3,7,8,8,5,1,120,
8,1,3,7,8,8,6,1,120,
8,1,3,7,8,8,7,1,120,
8,1,3,7,8,8,8,1,97,
1,1,3,8,8,8,1,1,106,
1,1,3,8,8,8,2,1,132,
1,1,3,8,8,8,3,1,132,
1,1,3,8,8,8,4,1,132,
1,1,3,8,8,8,5,1,132,
1,1,3,8,8,8,6,1,132,
1,1,3,8,8,8,7,1,132,
1,1,3,8,8,8,8,1,132,
2,1,3,8,8,8,1,1,132,
2,1,3,8,8,8,2,1,106,
2,1,3,8,8,8,3,1,132,
2,1,3,8,8,8,4,1,132,
2,1,3,8,8,8,5,1,132,
2,1,3,8,8,8,6,1,132,
2,1,3,8,8,8,7,1,132,
2,1,3,8,8,8,8,1,132,
3,1,3,8,8,8,1,1,132,
3,1,3,8,8,8,2,1,132,
3,1,3,8,8,8,3,1,106,
3,1,3,8,8,8,4,1,132,
3,1,3,8,8,8,5,1,132,
3,1,3,8,8,8,6,1,132,
3,1,3,8,8,8,7,1,132,
3,1,3,8,8,8,8,1,132,
4,1,3,8,8,8,1,1,132,
4,1,3,8,8,8,2,1,132,
4,1,3,8,8,8,3,1,132,
4,1,3,8,8,8,4,1,106,
4,1,3,8,8,8,5,1,132,
4,1,3,8,8,8,6,1,132,
4,1,3,8,8,8,7,1,132,
4,1,3,8,8,8,8,1,132,
5,1,3,8,8,8,1,1,132,
5,1,3,8,8,8,2,1,132,
5,1,3,8,8,8,3,1,132,
5,1,3,8,8,8,4,1,132,
5,1,3,8,8,8,5,1,106,
5,1,3,8,8,8,6,1,132,
5,1,3,8,8,8,7,1,132,
5,1,3,8,8,8,8,1,132,
6,1,3,8,8,8,1,1,132,
6,1,3,8,8,8,2,1,132,
6,1,3,8,8,8,3,1,132,
6,1,3,8,8,8,4,1,132,
6,1,3,8,8,8,5,1,132,
6,1,3,8,8,8,6,1,106,
6,1,3,8,8,8,7,1,132,
6,1,3,8,8,8,8,1,132,
7,1,3,8,8,8,1,1,132,
7,1,3,8,8,8,2,1,132,
7,1,3,8,8,8,3,1,132,
7,1,3,8,8,8,4,1,132,
7,1,3,8,8,8,5,1,132,
7,1,3,8,8,8,6,1,132,
7,1,3,8,8,8,7,1,106,
7,1,3,8,8,8,8,1,132,
8,1,3,8,8,8,1,1,132,
8,1,3,8,8,8,2,1,132,
8,1,3,8,8,8,3,1,132,
8,1,3,8,8,8,4,1,132,
8,1,3,8,8,8,5,1,132,
8,1,3,8,8,8,6,1,132,
8,1,3,8,8,8,7,1,132,
8,1,3,8,8,8,8,1,106,
1,1,4,1,8,8,1,1,46,
1,1,4,1,8,8,2,1,52,
1,1,4,1,8,8,3,1,52,
1,1,4,1,8,8,4,1,52,
1,1,4,1,8,8,5,1,52,
1,1,4,1,8,8,6,1,52,
1,1,4,1,8,8,7,1,52,
1,1,4,1,8,8,8,1,52,
2,1,4,1,8,8,1,1,52,
2,1,4,1,8,8,2,1,46,
2,1,4,1,8,8,3,1,52,
2,1,4,1,8,8,4,1,52,
2,1,4,1,8,8,5,1,52,
2,1,4,1,8,8,6,1,52,
2,1,4,1,8,8,7,1,52,
2,1,4,1,8,8,8,1,52,
3,1,4,1,8,8,1,1,52,
3,1,4,1,8,8,2,1,52,
3,1,4,1,8,8,3,1,46,
3,1,4,1,8,8,4,1,52,
3,1,4,1,8,8,5,1,52,
3,1,4,1,8,8,6,1,52,
3,1,4,1,8,8,7,1,52,
3,1,4,1,8,8,8,1,52,
4,1,4,1,8,8,1,1,52,
4,1,4,1,8,8,2,1,52,
4,1,4,1,8,8,3,1,52,
4,1,4,1,8,8,4,1,46,
4,1,4,1,8,8,5,1,52,
4,1,4,1,8,8,6,1,52,
4,1,4,1,8,8,7,1,52,
4,1,4,1,8,8,8,1,52,
5,1,4,1,8,8,1,1,52,
5,1,4,1,8,8,2,1,52,
5,1,4,1,8,8,3,1,52,
5,1,4,1,8,8,4,1,52,
5,1,4,1,8,8,5,1,46,
5,1,4,1,8,8,6,1,52,
5,1,4,1,8,8,7,1,52,
5,1,4,1,8,8,8,1,52,
6,1,4,1,8,8,1,1,52,
6,1,4,1,8,8,2,1,52,
6,1,4,1,8,8,3,1,52,
6,1,4,1,8,8,4,1,52,
6,1,4,1,8,8,5,1,52,
6,1,4,1,8,8,6,1,46,
6,1,4,1,8,8,7,1,52,
6,1,4,1,8,8,8,1,52,
7,1,4,1,8,8,1,1,52,
7,1,4,1,8,8,2,1,52,
7,1,4,1,8,8,3,1,52,
7,1,4,1,8,8,4,1,52,
7,1,4,1,8,8,5,1,52,
7,1,4,1,8,8,6,1,52,
7,1,4,1,8,8,7,1,46,
7,1,4,1,8,8,8,1,52,
8,1,4,1,8,8,1,1,52,
8,1,4,1,8,8,2,1,52,
8,1,4,1,8,8,3,1,52,
8,1,4,1,8,8,4,1,52,
8,1,4,1,8,8,5,1,52,
8,1,4,1,8,8,6,1,52,
8,1,4,1,8,8,7,1,52,
8,1,4,1,8,8,8,1,46,
1,1,4,2,8,8,1,1,58,
1,1,4,2,8,8,2,1,68,
1,1,4,2,8,8,3,1,68,
1,1,4,2,8,8,4,1,68,
1,1,4,2,8,8,5,1,68,
1,1,4,2,8,8,6,1,68,
1,1,4,2,8,8,7,1,68,
1,1,4,2,8,8,8,1,68,
2,1,4,2,8,8,1,1,68,
2,1,4,2,8,8,2,1,58,
2,1,4,2,8,8,3,1,68,
2,1,4,2,8,8,4,1,68,
2,1,4,2,8,8,5,1,68,
2,1,4,2,8,8,6,1,68,
2,1,4,2,8,8,7,1,68,
2,1,4,2,8,8,8,1,68,
3,1,4,2,8,8,1,1,68,
3,1,4,2,8,8,2,1,68,
3,1,4,2,8,8,3,1,58,
3,1,4,2,8,8,4,1,68,
3,1,4,2,8,8,5,1,68,
3,1,4,2,8,8,6,1,68,
3,1,4,2,8,8,7,1,68,
3,1,4,2,8,8,8,1,68,
4,1,4,2,8,8,1,1,68,
4,1,4,2,8,8,2,1,68,
4,1,4,2,8,8,3,1,68,
4,1,4,2,8,8,4,1,58,
4,1,4,2,8,8,5,1,68,
4,1,4,2,8,8,6,1,68,
4,1,4,2,8,8,7,1,68,
4,1,4,2,8,8,8,1,68,
5,1,4,2,8,8,1,1,68,
5,1,4,2,8,8,2,1,68,
5,1,4,2,8,8,3,1,68,
5,1,4,2,8,8,4,1,68,
5,1,4,2,8,8,5,1,58,
5,1,4,2,8,8,6,1,68,
5,1,4,2,8,8,7,1,68,
5,1,4,2,8,8,8,1,68,
6,1,4,2,8,8,1,1,68,
6,1,4,2,8,8,2,1,68,
6,1,4,2,8,8,3,1,68,
6,1,4,2,8,8,4,1,68,
6,1,4,2,8,8,5,1,68,
6,1,4,2,8,8,6,1,58,
6,1,4,2,8,8,7,1,68,
6,1,4,2,8,8,8,1,68,
7,1,4,2,8,8,1,1,68,
7,1,4,2,8,8,2,1,68,
7,1,4,2,8,8,3,1,68,
7,1,4,2,8,8,4,1,68,
7,1,4,2,8,8,5,1,68,
7,1,4,2,8,8,6,1,68,
7,1,4,2,8,8,7,1,58,
7,1,4,2,8,8,8,1,68,
8,1,4,2,8,8,1,1,68,
8,1,4,2,8,8,2,1,68,
8,1,4,2,8,8,3,1,68,
8,1,4,2,8,8,4,1,68,
8,1,4,2,8,8,5,1,68,
8,1,4,2,8,8,6,1,68,
8,1,4,2,8,8,7,1,68,
8,1,4,2,8,8,8,1,58,
1,1,4,3,8,8,1,1,70,
1,1,4,3,8,8,2,1,84,
1,1,4,3,8,8,3,1,84,
1,1,4,3,8,8,4,1,84,
1,1,4,3,8,8,5,1,84,
1,1,4,3,8,8,6,1,84,
1,1,4,3,8,8,7,1,84,
1,1,4,3,8,8,8,1,84,
2,1,4,3,8,8,1,1,84,
2,1,4,3,8,8,2,1,70,
2,1,4,3,8,8,3,1,84,
2,1,4,3,8,8,4,1,84,
2,1,4,3,8,8,5,1,84,
2,1,4,3,8,8,6,1,84,
2,1,4,3,8,8,7,1,84,
2,1,4,3,8,8,8,1,84,
3,1,4,3,8,8,1,1,84,
3,1,4,3,8,8,2,1,84,
3,1,4,3,8,8,3,1,70,
3,1,4,3,8,8,4,1,84,
3,1,4,3,8,8,5,1,84,
3,1,4,3,8,8,6,1,84,
3,1,4,3,8,8,7,1,84,
3,1,4,3,8,8,8,1,84,
4,1,4,3,8,8,1,1,84,
4,1,4,3,8,8,2,1,84,
4,1,4,3,8,8,3,1,84,
4,1,4,3,8,8,4,1,70,
4,1,4,3,8,8,5,1,84,
4,1,4,3,8,8,6,1,84,
4,1,4,3,8,8,7,1,84,
4,1,4,3,8,8,8,1,84,
5,1,4,3,8,8,1,1,84,
5,1,4,3,8,8,2,1,84,
5,1,4,3,8,8,3,1,84,
5,1,4,3,8,8,4,1,84,
5,1,4,3,8,8,5,1,70,
5,1,4,3,8,8,6,1,84,
5,1,4,3,8,8,7,1,84,
5,1,4,3,8,8,8,1,84,
6,1,4,3,8,8,1,1,84,
6,1,4,3,8,8,2,1,84,
6,1,4,3,8,8,3,1,84,
6,1,4,3,8,8,4,1,84,
6,1,4,3,8,8,5,1,84,
6,1,4,3,8,8,6,1,70,
6,1,4,3,8,8,7,1,84,
6,1,4,3,8,8,8,1,84,
7,1,4,3,8,8,1,1,84,
7,1,4,3,8,8,2,1,84,
7,1,4,3,8,8,3,1,84,
7,1,4,3,8,8,4,1,84,
7,1,4,3,8,8,5,1,84,
7,1,4,3,8,8,6,1,84,
7,1,4,3,8,8,7,1,70,
7,1,4,3,8,8,8,1,84,
8,1,4,3,8,8,1,1,84,
8,1,4,3,8,8,2,1,84,
8,1,4,3,8,8,3,1,84,
8,1,4,3,8,8,4,1,84,
8,1,4,3,8,8,5,1,84,
8,1,4,3,8,8,6,1,84,
8,1,4,3,8,8,7,1,84,
8,1,4,3,8,8,8,1,70,
1,1,4,4,8,8,1,1,82,
1,1,4,4,8,8,2,1,100,
1,1,4,4,8,8,3,1,100,
1,1,4,4,8,8,4,1,100,
1,1,4,4,8,8,5,1,100,
1,1,4,4,8,8,6,1,100,
1,1,4,4,8,8,7,1,100,
1,1,4,4,8,8,8,1,100,
2,1,4,4,8,8,1,1,100,
2,1,4,4,8,8,2,1,82,
2,1,4,4,8,8,3,1,100,
2,1,4,4,8,8,4,1,100,
2,1,4,4,8,8,5,1,100,
2,1,4,4,8,8,6,1,100,
2,1,4,4,8,8,7,1,100,
2,1,4,4,8,8,8,1,100,
3,1,4,4,8,8,1,1,100,
3,1,4,4,8,8,2,1,100,
3,1,4,4,8,8,3,1,82,
3,1,4,4,8,8,4,1,100,
3,1,4,4,8,8,5,1,100,
3,1,4,4,8,8,6,1,100,
3,1,4,4,8,8,7,1,100,
3,1,4,4,8,8,8,1,100,
4,1,4,4,8,8,1,1,100,
4,1,4,4,8,8,2,1,100,
4,1,4,4,8,8,3,1,100,
4,1,4,4,8,8,4,1,82,
4,1,4,4,8,8,5,1,100,
4,1,4,4,8,8,6,1,100,
4,1,4,4,8,8,7,1,100,
4,1,4,4,8,8,8,1,100,
5,1,4,4,8,8,1,1,100,
5,1,4,4,8,8,2,1,100,
5,1,4,4,8,8,3,1,100,
5,1,4,4,8,8,4,1,100,
5,1,4,4,8,8,5,1,82,
5,1,4,4,8,8,6,1,100,
5,1,4,4,8,8,7,1,100,
5,1,4,4,8,8,8,1,100,
6,1,4,4,8,8,1,1,100,
6,1,4,4,8,8,2,1,100,
6,1,4,4,8,8,3,1,100,
6,1,4,4,8,8,4,1,100,
6,1,4,4,8,8,5,1,100,
6,1,4,4,8,8,6,1,82,
6,1,4,4,8,8,7,1,100,
6,1,4,4,8,8,8,1,100,
7,1,4,4,8,8,1,1,100,
7,1,4,4,8,8,2,1,100,
7,1,4,4,8,8,3,1,100,
7,1,4,4,8,8,4,1,100,
7,1,4,4,8,8,5,1,100,
7,1,4,4,8,8,6,1,100,
7,1,4,4,8,8,7,1,82,
7,1,4,4,8,8,8,1,100,
8,1,4,4,8,8,1,1,100,
8,1,4,4,8,8,2,1,100,
8,1,4,4,8,8,3,1,100,
8,1,4,4,8,8,4,1,100,
8,1,4,4,8,8,5,1,100,
8,1,4,4,8,8,6,1,100,
8,1,4,4,8,8,7,1,100,
8,1,4,4,8,8,8,1,82,
1,1,4,4,8,8,1,1,82,
1,1,4,4,8,8,2,1,100,
1,1,4,4,8,8,3,1,100,
1,1,4,4,8,8,4,1,100,
1,1,4,4,8,8,5,1,100,
1,1,4,4,8,8,6,1,100,
1,1,4,4,8,8,7,1,100,
1,1,4,4,8,8,8,1,100,
2,1,4,4,8,8,1,1,100,
2,1,4,4,8,8,2,1,82,
2,1,4,4,8,8,3,1,100,
2,1,4,4,8,8,4,1,100,
2,1,4,4,8,8,5,1,100,
2,1,4,4,8,8,6,1,100,
2,1,4,4,8,8,7,1,100,
2,1,4,4,8,8,8,1,100,
3,1,4,4,8,8,1,1,100,
3,1,4,4,8,8,2,1,100,
3,1,4,4,8,8,3,1,82,
3,1,4,4,8,8,4,1,100,
3,1,4,4,8,8,5,1,100,
3,1,4,4,8,8,6,1,100,
3,1,4,4,8,8,7,1,100,
3,1,4,4,8,8,8,1,100,
4,1,4,4,8,8,1,1,100,
4,1,4,4,8,8,2,1,100,
4,1,4,4,8,8,3,1,100,
4,1,4,4,8,8,4,1,82,
4,1,4,4,8,8,5,1,100,
4,1,4,4,8,8,6,1,100,
4,1,4,4,8,8,7,1,100,
4,1,4,4,8,8,8,1,100,
5,1,4,4,8,8,1,1,100,
5,1,4,4,8,8,2,1,100,
5,1,4,4,8,8,3,1,100,
5,1,4,4,8,8,4,1,100,
5,1,4,4,8,8,5,1,82,
5,1,4,4,8,8,6,1,100,
5,1,4,4,8,8,7,1,100,
5,1,4,4,8,8,8,1,100,
6,1,4,4,8,8,1,1,100,
6,1,4,4,8,8,2,1,100,
6,1,4,4,8,8,3,1,100,
6,1,4,4,8,8,4,1,100,
6,1,4,4,8,8,5,1,100,
6,1,4,4,8,8,6,1,82,
6,1,4,4,8,8,7,1,100,
6,1,4,4,8,8,8,1,100,
7,1,4,4,8,8,1,1,100,
7,1,4,4,8,8,2,1,100,
7,1,4,4,8,8,3,1,100,
7,1,4,4,8,8,4,1,100,
7,1,4,4,8,8,5,1,100,
7,1,4,4,8,8,6,1,100,
7,1,4,4,8,8,7,1,82,
7,1,4,4,8,8,8,1,100,
8,1,4,4,8,8,1,1,100,
8,1,4,4,8,8,2,1,100,
8,1,4,4,8,8,3,1,100,
8,1,4,4,8,8,4,1,100,
8,1,4,4,8,8,5,1,100,
8,1,4,4,8,8,6,1,100,
8,1,4,4,8,8,7,1,100,
8,1,4,4,8,8,8,1,82,
1,1,4,6,8,8,1,1,106,
1,1,4,6,8,8,2,1,132,
1,1,4,6,8,8,3,1,132,
1,1,4,6,8,8,4,1,132,
1,1,4,6,8,8,5,1,132,
1,1,4,6,8,8,6,1,132,
1,1,4,6,8,8,7,1,132,
1,1,4,6,8,8,8,1,132,
2,1,4,6,8,8,1,1,132,
2,1,4,6,8,8,2,1,106,
2,1,4,6,8,8,3,1,132,
2,1,4,6,8,8,4,1,132,
2,1,4,6,8,8,5,1,132,
2,1,4,6,8,8,6,1,132,
2,1,4,6,8,8,7,1,132,
2,1,4,6,8,8,8,1,132,
3,1,4,6,8,8,1,1,132,
3,1,4,6,8,8,2,1,132,
3,1,4,6,8,8,3,1,106,
3,1,4,6,8,8,4,1,132,
3,1,4,6,8,8,5,1,132,
3,1,4,6,8,8,6,1,132,
3,1,4,6,8,8,7,1,132,
3,1,4,6,8,8,8,1,132,
4,1,4,6,8,8,1,1,132,
4,1,4,6,8,8,2,1,132,
4,1,4,6,8,8,3,1,132,
4,1,4,6,8,8,4,1,106,
4,1,4,6,8,8,5,1,132,
4,1,4,6,8,8,6,1,132,
4,1,4,6,8,8,7,1,132,
4,1,4,6,8,8,8,1,132,
5,1,4,6,8,8,1,1,132,
5,1,4,6,8,8,2,1,132,
5,1,4,6,8,8,3,1,132,
5,1,4,6,8,8,4,1,132,
5,1,4,6,8,8,5,1,106,
5,1,4,6,8,8,6,1,132,
5,1,4,6,8,8,7,1,132,
5,1,4,6,8,8,8,1,132,
6,1,4,6,8,8,1,1,132,
6,1,4,6,8,8,2,1,132,
6,1,4,6,8,8,3,1,132,
6,1,4,6,8,8,4,1,132,
6,1,4,6,8,8,5,1,132,
6,1,4,6,8,8,6,1,106,
6,1,4,6,8,8,7,1,132,
6,1,4,6,8,8,8,1,132,
7,1,4,6,8,8,1,1,132,
7,1,4,6,8,8,2,1,132,
7,1,4,6,8,8,3,1,132,
7,1,4,6,8,8,4,1,132,
7,1,4,6,8,8,5,1,132,
7,1,4,6,8,8,6,1,132,
7,1,4,6,8,8,7,1,106,
7,1,4,6,8,8,8,1,132,
8,1,4,6,8,8,1,1,132,
8,1,4,6,8,8,2,1,132,
8,1,4,6,8,8,3,1,132,
8,1,4,6,8,8,4,1,132,
8,1,4,6,8,8,5,1,132,
8,1,4,6,8,8,6,1,132,
8,1,4,6,8,8,7,1,132,
8,1,4,6,8,8,8,1,106,
1,1,4,7,8,8,1,1,118,
1,1,4,7,8,8,2,1,148,
1,1,4,7,8,8,3,1,148,
1,1,4,7,8,8,4,1,148,
1,1,4,7,8,8,5,1,148,
1,1,4,7,8,8,6,1,148,
1,1,4,7,8,8,7,1,148,
1,1,4,7,8,8,8,1,148,
2,1,4,7,8,8,1,1,148,
2,1,4,7,8,8,2,1,118,
2,1,4,7,8,8,3,1,148,
2,1,4,7,8,8,4,1,148,
2,1,4,7,8,8,5,1,148,
2,1,4,7,8,8,6,1,148,
2,1,4,7,8,8,7,1,148,
2,1,4,7,8,8,8,1,148,
3,1,4,7,8,8,1,1,148,
3,1,4,7,8,8,2,1,148,
3,1,4,7,8,8,3,1,118,
3,1,4,7,8,8,4,1,148,
3,1,4,7,8,8,5,1,148,
3,1,4,7,8,8,6,1,148,
3,1,4,7,8,8,7,1,148,
3,1,4,7,8,8,8,1,148,
4,1,4,7,8,8,1,1,148,
4,1,4,7,8,8,2,1,148,
4,1,4,7,8,8,3,1,148,
4,1,4,7,8,8,4,1,118,
4,1,4,7,8,8,5,1,148,
4,1,4,7,8,8,6,1,148,
4,1,4,7,8,8,7,1,148,
4,1,4,7,8,8,8,1,148,
5,1,4,7,8,8,1,1,148,
5,1,4,7,8,8,2,1,148,
5,1,4,7,8,8,3,1,148,
5,1,4,7,8,8,4,1,148,
5,1,4,7,8,8,5,1,118,
5,1,4,7,8,8,6,1,148,
5,1,4,7,8,8,7,1,148,
5,1,4,7,8,8,8,1,148,
6,1,4,7,8,8,1,1,148,
6,1,4,7,8,8,2,1,148,
6,1,4,7,8,8,3,1,148,
6,1,4,7,8,8,4,1,148,
6,1,4,7,8,8,5,1,148,
6,1,4,7,8,8,6,1,118,
6,1,4,7,8,8,7,1,148,
6,1,4,7,8,8,8,1,148,
7,1,4,7,8,8,1,1,148,
7,1,4,7,8,8,2,1,148,
7,1,4,7,8,8,3,1,148,
7,1,4,7,8,8,4,1,148,
7,1,4,7,8,8,5,1,148,
7,1,4,7,8,8,6,1,148,
7,1,4,7,8,8,7,1,118,
7,1,4,7,8,8,8,1,148,
8,1,4,7,8,8,1,1,148,
8,1,4,7,8,8,2,1,148,
8,1,4,7,8,8,3,1,148,
8,1,4,7,8,8,4,1,148,
8,1,4,7,8,8,5,1,148,
8,1,4,7,8,8,6,1,148,
8,1,4,7,8,8,7,1,148,
8,1,4,7,8,8,8,1,118,
1,1,4,8,8,8,1,1,130,
1,1,4,8,8,8,2,1,164,
1,1,4,8,8,8,3,1,164,
1,1,4,8,8,8,4,1,164,
1,1,4,8,8,8,5,1,164,
1,1,4,8,8,8,6,1,164,
1,1,4,8,8,8,7,1,164,
1,1,4,8,8,8,8,1,164,
2,1,4,8,8,8,1,1,164,
2,1,4,8,8,8,2,1,130,
2,1,4,8,8,8,3,1,164,
2,1,4,8,8,8,4,1,164,
2,1,4,8,8,8,5,1,164,
2,1,4,8,8,8,6,1,164,
2,1,4,8,8,8,7,1,164,
2,1,4,8,8,8,8,1,164,
3,1,4,8,8,8,1,1,164,
3,1,4,8,8,8,2,1,164,
3,1,4,8,8,8,3,1,130,
3,1,4,8,8,8,4,1,164,
3,1,4,8,8,8,5,1,164,
3,1,4,8,8,8,6,1,164,
3,1,4,8,8,8,7,1,164,
3,1,4,8,8,8,8,1,164,
4,1,4,8,8,8,1,1,164,
4,1,4,8,8,8,2,1,164,
4,1,4,8,8,8,3,1,164,
4,1,4,8,8,8,4,1,130,
4,1,4,8,8,8,5,1,164,
4,1,4,8,8,8,6,1,164,
4,1,4,8,8,8,7,1,164,
4,1,4,8,8,8,8,1,164,
5,1,4,8,8,8,1,1,164,
5,1,4,8,8,8,2,1,164,
5,1,4,8,8,8,3,1,164,
5,1,4,8,8,8,4,1,164,
5,1,4,8,8,8,5,1,130,
5,1,4,8,8,8,6,1,164,
5,1,4,8,8,8,7,1,164,
5,1,4,8,8,8,8,1,164,
6,1,4,8,8,8,1,1,164,
6,1,4,8,8,8,2,1,164,
6,1,4,8,8,8,3,1,164,
6,1,4,8,8,8,4,1,164,
6,1,4,8,8,8,5,1,164,
6,1,4,8,8,8,6,1,130,
6,1,4,8,8,8,7,1,164,
6,1,4,8,8,8,8,1,164,
7,1,4,8,8,8,1,1,164,
7,1,4,8,8,8,2,1,164,
7,1,4,8,8,8,3,1,164,
7,1,4,8,8,8,4,1,164,
7,1,4,8,8,8,5,1,164,
7,1,4,8,8,8,6,1,164,
7,1,4,8,8,8,7,1,130,
7,1,4,8,8,8,8,1,164,
8,1,4,8,8,8,1,1,164,
8,1,4,8,8,8,2,1,164,
8,1,4,8,8,8,3,1,164,
8,1,4,8,8,8,4,1,164,
8,1,4,8,8,8,5,1,164,
8,1,4,8,8,8,6,1,164,
8,1,4,8,8,8,7,1,164,
8,1,4,8,8,8,8,1,130,
1,1,5,1,8,8,1,1,49,
1,1,5,1,8,8,2,1,56,
1,1,5,1,8,8,3,1,56,
1,1,5,1,8,8,4,1,56,
1,1,5,1,8,8,5,1,56,
1,1,5,1,8,8,6,1,56,
1,1,5,1,8,8,7,1,56,
1,1,5,1,8,8,8,1,56,
2,1,5,1,8,8,1,1,56,
2,1,5,1,8,8,2,1,49,
2,1,5,1,8,8,3,1,56,
2,1,5,1,8,8,4,1,56,
2,1,5,1,8,8,5,1,56,
2,1,5,1,8,8,6,1,56,
2,1,5,1,8,8,7,1,56,
2,1,5,1,8,8,8,1,56,
3,1,5,1,8,8,1,1,56,
3,1,5,1,8,8,2,1,56,
3,1,5,1,8,8,3,1,49,
3,1,5,1,8,8,4,1,56,
3,1,5,1,8,8,5,1,56,
3,1,5,1,8,8,6,1,56,
3,1,5,1,8,8,7,1,56,
3,1,5,1,8,8,8,1,56,
4,1,5,1,8,8,1,1,56,
4,1,5,1,8,8,2,1,56,
4,1,5,1,8,8,3,1,56,
4,1,5,1,8,8,4,1,49,
4,1,5,1,8,8,5,1,56,
4,1,5,1,8,8,6,1,56,
4,1,5,1,8,8,7,1,56,
4,1,5,1,8,8,8,1,56,
5,1,5,1,8,8,1,1,56,
5,1,5,1,8,8,2,1,56,
5,1,5,1,8,8,3,1,56,
5,1,5,1,8,8,4,1,56,
5,1,5,1,8,8,5,1,49,
5,1,5,1,8,8,6,1,56,
5,1,5,1,8,8,7,1,56,
5,1,5,1,8,8,8,1,56,
6,1,5,1,8,8,1,1,56,
6,1,5,1,8,8,2,1,56,
6,1,5,1,8,8,3,1,56,
6,1,5,1,8,8,4,1,56,
6,1,5,1,8,8,5,1,56,
6,1,5,1,8,8,6,1,49,
6,1,5,1,8,8,7,1,56,
6,1,5,1,8,8,8,1,56,
7,1,5,1,8,8,1,1,56,
7,1,5,1,8,8,2,1,56,
7,1,5,1,8,8,3,1,56,
7,1,5,1,8,8,4,1,56,
7,1,5,1,8,8,5,1,56,
7,1,5,1,8,8,6,1,56,
7,1,5,1,8,8,7,1,49,
7,1,5,1,8,8,8,1,56,
8,1,5,1,8,8,1,1,56,
8,1,5,1,8,8,2,1,56,
8,1,5,1,8,8,3,1,56,
8,1,5,1,8,8,4,1,56,
8,1,5,1,8,8,5,1,56,
8,1,5,1,8,8,6,1,56,
8,1,5,1,8,8,7,1,56,
8,1,5,1,8,8,8,1,49,
1,1,5,2,8,8,1,1,64,
1,1,5,2,8,8,2,1,76,
1,1,5,2,8,8,3,1,76,
1,1,5,2,8,8,4,1,76,
1,1,5,2,8,8,5,1,76,
1,1,5,2,8,8,6,1,76,
1,1,5,2,8,8,7,1,76,
1,1,5,2,8,8,8,1,76,
2,1,5,2,8,8,1,1,76,
2,1,5,2,8,8,2,1,64,
2,1,5,2,8,8,3,1,76,
2,1,5,2,8,8,4,1,76,
2,1,5,2,8,8,5,1,76,
2,1,5,2,8,8,6,1,76,
2,1,5,2,8,8,7,1,76,
2,1,5,2,8,8,8,1,76,
3,1,5,2,8,8,1,1,76,
3,1,5,2,8,8,2,1,76,
3,1,5,2,8,8,3,1,64,
3,1,5,2,8,8,4,1,76,
3,1,5,2,8,8,5,1,76,
3,1,5,2,8,8,6,1,76,
3,1,5,2,8,8,7,1,76,
3,1,5,2,8,8,8,1,76,
4,1,5,2,8,8,1,1,76,
4,1,5,2,8,8,2,1,76,
4,1,5,2,8,8,3,1,76,
4,1,5,2,8,8,4,1,64,
4,1,5,2,8,8,5,1,76,
4,1,5,2,8,8,6,1,76,
4,1,5,2,8,8,7,1,76,
4,1,5,2,8,8,8,1,76,
5,1,5,2,8,8,1,1,76,
5,1,5,2,8,8,2,1,76,
5,1,5,2,8,8,3,1,76,
5,1,5,2,8,8,4,1,76,
5,1,5,2,8,8,5,1,64,
5,1,5,2,8,8,6,1,76,
5,1,5,2,8,8,7,1,76,
5,1,5,2,8,8,8,1,76,
6,1,5,2,8,8,1,1,76,
6,1,5,2,8,8,2,1,76,
6,1,5,2,8,8,3,1,76,
6,1,5,2,8,8,4,1,76,
6,1,5,2,8,8,5,1,76,
6,1,5,2,8,8,6,1,64,
6,1,5,2,8,8,7,1,76,
6,1,5,2,8,8,8,1,76,
7,1,5,2,8,8,1,1,76,
7,1,5,2,8,8,2,1,76,
7,1,5,2,8,8,3,1,76,
7,1,5,2,8,8,4,1,76,
7,1,5,2,8,8,5,1,76,
7,1,5,2,8,8,6,1,76,
7,1,5,2,8,8,7,1,64,
7,1,5,2,8,8,8,1,76,
8,1,5,2,8,8,1,1,76,
8,1,5,2,8,8,2,1,76,
8,1,5,2,8,8,3,1,76,
8,1,5,2,8,8,4,1,76,
8,1,5,2,8,8,5,1,76,
8,1,5,2,8,8,6,1,76,
8,1,5,2,8,8,7,1,76,
8,1,5,2,8,8,8,1,64,
1,1,5,3,8,8,1,1,79,
1,1,5,3,8,8,2,1,96,
1,1,5,3,8,8,3,1,96,
1,1,5,3,8,8,4,1,96,
1,1,5,3,8,8,5,1,96,
1,1,5,3,8,8,6,1,96,
1,1,5,3,8,8,7,1,96,
1,1,5,3,8,8,8,1,96,
2,1,5,3,8,8,1,1,96,
2,1,5,3,8,8,2,1,79,
2,1,5,3,8,8,3,1,96,
2,1,5,3,8,8,4,1,96,
2,1,5,3,8,8,5,1,96,
2,1,5,3,8,8,6,1,96,
2,1,5,3,8,8,7,1,96,
2,1,5,3,8,8,8,1,96,
3,1,5,3,8,8,1,1,96,
3,1,5,3,8,8,2,1,96,
3,1,5,3,8,8,3,1,79,
3,1,5,3,8,8,4,1,96,
