x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,loc,
4,1,2,4,8,8,4,1,104,
4,1,2,4,8,8,5,1,104,
4,1,2,4,8,8,6,1,104,
4,1,2,4,8,8,7,1,104,
4,1,2,4,8,8,8,1,104,
5,1,2,4,8,8,1,1,104,
5,1,2,4,8,8,2,1,104,
5,1,2,4,8,8,3,1,104,
5,1,2,4,8,8,4,1,104,
5,1,2,4,8,8,5,1,104,
5,1,2,4,8,8,6,1,104,
5,1,2,4,8,8,7,1,104,
5,1,2,4,8,8,8,1,104,
6,1,2,4,8,8,1,1,104,
6,1,2,4,8,8,2,1,104,
6,1,2,4,8,8,3,1,104,
6,1,2,4,8,8,4,1,104,
6,1,2,4,8,8,5,1,104,
6,1,2,4,8,8,6,1,104,
6,1,2,4,8,8,7,1,104,
6,1,2,4,8,8,8,1,104,
7,1,2,4,8,8,1,1,104,
7,1,2,4,8,8,2,1,104,
7,1,2,4,8,8,3,1,104,
7,1,2,4,8,8,4,1,104,
7,1,2,4,8,8,5,1,104,
7,1,2,4,8,8,6,1,104,
7,1,2,4,8,8,7,1,104,
7,1,2,4,8,8,8,1,104,
8,1,2,4,8,8,1,1,104,
8,1,2,4,8,8,2,1,104,
8,1,2,4,8,8,3,1,104,
8,1,2,4,8,8,4,1,104,
8,1,2,4,8,8,5,1,104,
8,1,2,4,8,8,6,1,104,
8,1,2,4,8,8,7,1,104,
8,1,2,4,8,8,8,1,104,
1,1,2,5,8,8,1,1,113,
1,1,2,5,8,8,2,1,113,
1,1,2,5,8,8,3,1,113,
1,1,2,5,8,8,4,1,113,
1,1,2,5,8,8,5,1,113,
1,1,2,5,8,8,6,1,113,
1,1,2,5,8,8,7,1,113,
1,1,2,5,8,8,8,1,113,
2,1,2,5,8,8,1,1,113,
2,1,2,5,8,8,2,1,113,
2,1,2,5,8,8,3,1,113,
2,1,2,5,8,8,4,1,113,
2,1,2,5,8,8,5,1,113,
2,1,2,5,8,8,6,1,113,
2,1,2,5,8,8,7,1,113,
2,1,2,5,8,8,8,1,113,
3,1,2,5,8,8,1,1,113,
3,1,2,5,8,8,2,1,113,
3,1,2,5,8,8,3,1,113,
3,1,2,5,8,8,4,1,113,
3,1,2,5,8,8,5,1,113,
3,1,2,5,8,8,6,1,113,
3,1,2,5,8,8,7,1,113,
3,1,2,5,8,8,8,1,113,
4,1,2,5,8,8,1,1,113,
4,1,2,5,8,8,2,1,113,
4,1,2,5,8,8,3,1,113,
4,1,2,5,8,8,4,1,113,
4,1,2,5,8,8,5,1,113,
4,1,2,5,8,8,6,1,113,
4,1,2,5,8,8,7,1,113,
4,1,2,5,8,8,8,1,113,
5,1,2,5,8,8,1,1,113,
5,1,2,5,8,8,2,1,113,
5,1,2,5,8,8,3,1,113,
5,1,2,5,8,8,4,1,113,
5,1,2,5,8,8,5,1,113,
5,1,2,5,8,8,6,1,113,
5,1,2,5,8,8,7,1,113,
5,1,2,5,8,8,8,1,113,
6,1,2,5,8,8,1,1,113,
6,1,2,5,8,8,2,1,113,
6,1,2,5,8,8,3,1,113,
6,1,2,5,8,8,4,1,113,
6,1,2,5,8,8,5,1,113,
6,1,2,5,8,8,6,1,113,
6,1,2,5,8,8,7,1,113,
6,1,2,5,8,8,8,1,113,
7,1,2,5,8,8,1,1,113,
7,1,2,5,8,8,2,1,113,
7,1,2,5,8,8,3,1,113,
7,1,2,5,8,8,4,1,113,
7,1,2,5,8,8,5,1,113,
7,1,2,5,8,8,6,1,113,
7,1,2,5,8,8,7,1,113,
7,1,2,5,8,8,8,1,113,
8,1,2,5,8,8,1,1,113,
8,1,2,5,8,8,2,1,113,
8,1,2,5,8,8,3,1,113,
8,1,2,5,8,8,4,1,113,
8,1,2,5,8,8,5,1,113,
8,1,2,5,8,8,6,1,113,
8,1,2,5,8,8,7,1,113,
8,1,2,5,8,8,8,1,113,
1,1,2,6,8,8,1,1,122,
1,1,2,6,8,8,2,1,122,
1,1,2,6,8,8,3,1,122,
1,1,2,6,8,8,4,1,122,
1,1,2,6,8,8,5,1,122,
1,1,2,6,8,8,6,1,122,
1,1,2,6,8,8,7,1,122,
1,1,2,6,8,8,8,1,122,
2,1,2,6,8,8,1,1,122,
2,1,2,6,8,8,2,1,122,
2,1,2,6,8,8,3,1,122,
2,1,2,6,8,8,4,1,122,
2,1,2,6,8,8,5,1,122,
2,1,2,6,8,8,6,1,122,
2,1,2,6,8,8,7,1,122,
2,1,2,6,8,8,8,1,122,
3,1,2,6,8,8,1,1,122,
3,1,2,6,8,8,2,1,122,
3,1,2,6,8,8,3,1,122,
3,1,2,6,8,8,4,1,122,
3,1,2,6,8,8,5,1,122,
3,1,2,6,8,8,6,1,122,
3,1,2,6,8,8,7,1,122,
3,1,2,6,8,8,8,1,122,
4,1,2,6,8,8,1,1,122,
4,1,2,6,8,8,2,1,122,
4,1,2,6,8,8,3,1,122,
4,1,2,6,8,8,4,1,122,
4,1,2,6,8,8,5,1,122,
4,1,2,6,8,8,6,1,122,
4,1,2,6,8,8,7,1,122,
4,1,2,6,8,8,8,1,122,
5,1,2,6,8,8,1,1,122,
5,1,2,6,8,8,2,1,122,
5,1,2,6,8,8,3,1,122,
5,1,2,6,8,8,4,1,122,
5,1,2,6,8,8,5,1,122,
5,1,2,6,8,8,6,1,122,
5,1,2,6,8,8,7,1,122,
5,1,2,6,8,8,8,1,122,
6,1,2,6,8,8,1,1,122,
6,1,2,6,8,8,2,1,122,
6,1,2,6,8,8,3,1,122,
6,1,2,6,8,8,4,1,122,
6,1,2,6,8,8,5,1,122,
6,1,2,6,8,8,6,1,122,
6,1,2,6,8,8,7,1,122,
6,1,2,6,8,8,8,1,122,
7,1,2,6,8,8,1,1,122,
7,1,2,6,8,8,2,1,122,
7,1,2,6,8,8,3,1,122,
7,1,2,6,8,8,4,1,122,
7,1,2,6,8,8,5,1,122,
7,1,2,6,8,8,6,1,122,
7,1,2,6,8,8,7,1,122,
7,1,2,6,8,8,8,1,122,
8,1,2,6,8,8,1,1,122,
8,1,2,6,8,8,2,1,122,
8,1,2,6,8,8,3,1,122,
8,1,2,6,8,8,4,1,122,
8,1,2,6,8,8,5,1,122,
8,1,2,6,8,8,6,1,122,
8,1,2,6,8,8,7,1,122,
8,1,2,6,8,8,8,1,122,
1,1,2,7,8,8,1,1,131,
1,1,2,7,8,8,2,1,131,
1,1,2,7,8,8,3,1,131,
1,1,2,7,8,8,4,1,131,
1,1,2,7,8,8,5,1,131,
1,1,2,7,8,8,6,1,131,
1,1,2,7,8,8,7,1,131,
1,1,2,7,8,8,8,1,131,
2,1,2,7,8,8,1,1,131,
2,1,2,7,8,8,2,1,131,
2,1,2,7,8,8,3,1,131,
2,1,2,7,8,8,4,1,131,
2,1,2,7,8,8,5,1,131,
2,1,2,7,8,8,6,1,131,
2,1,2,7,8,8,7,1,131,
2,1,2,7,8,8,8,1,131,
3,1,2,7,8,8,1,1,131,
3,1,2,7,8,8,2,1,131,
3,1,2,7,8,8,3,1,131,
3,1,2,7,8,8,4,1,131,
3,1,2,7,8,8,5,1,131,
3,1,2,7,8,8,6,1,131,
3,1,2,7,8,8,7,1,131,
3,1,2,7,8,8,8,1,131,
4,1,2,7,8,8,1,1,131,
4,1,2,7,8,8,2,1,131,
4,1,2,7,8,8,3,1,131,
4,1,2,7,8,8,4,1,131,
4,1,2,7,8,8,5,1,131,
4,1,2,7,8,8,6,1,131,
4,1,2,7,8,8,7,1,131,
4,1,2,7,8,8,8,1,131,
5,1,2,7,8,8,1,1,131,
5,1,2,7,8,8,2,1,131,
5,1,2,7,8,8,3,1,131,
5,1,2,7,8,8,4,1,131,
5,1,2,7,8,8,5,1,131,
5,1,2,7,8,8,6,1,131,
5,1,2,7,8,8,7,1,131,
5,1,2,7,8,8,8,1,131,
6,1,2,7,8,8,1,1,131,
6,1,2,7,8,8,2,1,131,
6,1,2,7,8,8,3,1,131,
6,1,2,7,8,8,4,1,131,
6,1,2,7,8,8,5,1,131,
6,1,2,7,8,8,6,1,131,
6,1,2,7,8,8,7,1,131,
6,1,2,7,8,8,8,1,131,
7,1,2,7,8,8,1,1,131,
7,1,2,7,8,8,2,1,131,
7,1,2,7,8,8,3,1,131,
7,1,2,7,8,8,4,1,131,
7,1,2,7,8,8,5,1,131,
7,1,2,7,8,8,6,1,131,
7,1,2,7,8,8,7,1,131,
7,1,2,7,8,8,8,1,131,
8,1,2,7,8,8,1,1,131,
8,1,2,7,8,8,2,1,131,
8,1,2,7,8,8,3,1,131,
8,1,2,7,8,8,4,1,131,
8,1,2,7,8,8,5,1,131,
8,1,2,7,8,8,6,1,131,
8,1,2,7,8,8,7,1,131,
8,1,2,7,8,8,8,1,131,
1,1,2,8,8,8,1,1,140,
1,1,2,8,8,8,2,1,140,
1,1,2,8,8,8,3,1,140,
1,1,2,8,8,8,4,1,140,
1,1,2,8,8,8,5,1,140,
1,1,2,8,8,8,6,1,140,
1,1,2,8,8,8,7,1,140,
1,1,2,8,8,8,8,1,140,
2,1,2,8,8,8,1,1,140,
2,1,2,8,8,8,2,1,140,
2,1,2,8,8,8,3,1,140,
2,1,2,8,8,8,4,1,140,
2,1,2,8,8,8,5,1,140,
2,1,2,8,8,8,6,1,140,
2,1,2,8,8,8,7,1,140,
2,1,2,8,8,8,8,1,140,
3,1,2,8,8,8,1,1,140,
3,1,2,8,8,8,2,1,140,
3,1,2,8,8,8,3,1,140,
3,1,2,8,8,8,4,1,140,
3,1,2,8,8,8,5,1,140,
3,1,2,8,8,8,6,1,140,
3,1,2,8,8,8,7,1,140,
3,1,2,8,8,8,8,1,140,
4,1,2,8,8,8,1,1,140,
4,1,2,8,8,8,2,1,140,
4,1,2,8,8,8,3,1,140,
4,1,2,8,8,8,4,1,140,
4,1,2,8,8,8,5,1,140,
4,1,2,8,8,8,6,1,140,
4,1,2,8,8,8,7,1,140,
4,1,2,8,8,8,8,1,140,
5,1,2,8,8,8,1,1,140,
5,1,2,8,8,8,2,1,140,
5,1,2,8,8,8,3,1,140,
5,1,2,8,8,8,4,1,140,
5,1,2,8,8,8,5,1,140,
5,1,2,8,8,8,6,1,140,
5,1,2,8,8,8,7,1,140,
5,1,2,8,8,8,8,1,140,
6,1,2,8,8,8,1,1,140,
6,1,2,8,8,8,2,1,140,
6,1,2,8,8,8,3,1,140,
6,1,2,8,8,8,4,1,140,
6,1,2,8,8,8,5,1,140,
6,1,2,8,8,8,6,1,140,
6,1,2,8,8,8,7,1,140,
6,1,2,8,8,8,8,1,140,
7,1,2,8,8,8,1,1,140,
7,1,2,8,8,8,2,1,140,
7,1,2,8,8,8,3,1,140,
7,1,2,8,8,8,4,1,140,
7,1,2,8,8,8,5,1,140,
7,1,2,8,8,8,6,1,140,
7,1,2,8,8,8,7,1,140,
7,1,2,8,8,8,8,1,140,
8,1,2,8,8,8,1,1,140,
8,1,2,8,8,8,2,1,140,
8,1,2,8,8,8,3,1,140,
8,1,2,8,8,8,4,1,140,
8,1,2,8,8,8,5,1,140,
8,1,2,8,8,8,6,1,140,
8,1,2,8,8,8,7,1,140,
8,1,2,8,8,8,8,1,140,
1,1,3,1,8,8,1,1,81,
1,1,3,1,8,8,2,1,81,
1,1,3,1,8,8,3,1,81,
1,1,3,1,8,8,4,1,81,
1,1,3,1,8,8,5,1,81,
1,1,3,1,8,8,6,1,81,
1,1,3,1,8,8,7,1,81,
1,1,3,1,8,8,8,1,81,
2,1,3,1,8,8,1,1,81,
2,1,3,1,8,8,2,1,81,
2,1,3,1,8,8,3,1,81,
2,1,3,1,8,8,4,1,81,
2,1,3,1,8,8,5,1,81,
2,1,3,1,8,8,6,1,81,
2,1,3,1,8,8,7,1,81,
2,1,3,1,8,8,8,1,81,
3,1,3,1,8,8,1,1,81,
3,1,3,1,8,8,2,1,81,
3,1,3,1,8,8,3,1,81,
3,1,3,1,8,8,4,1,81,
3,1,3,1,8,8,5,1,81,
3,1,3,1,8,8,6,1,81,
3,1,3,1,8,8,7,1,81,
3,1,3,1,8,8,8,1,81,
4,1,3,1,8,8,1,1,81,
4,1,3,1,8,8,2,1,81,
4,1,3,1,8,8,3,1,81,
4,1,3,1,8,8,4,1,81,
4,1,3,1,8,8,5,1,81,
4,1,3,1,8,8,6,1,81,
4,1,3,1,8,8,7,1,81,
4,1,3,1,8,8,8,1,81,
5,1,3,1,8,8,1,1,81,
5,1,3,1,8,8,2,1,81,
5,1,3,1,8,8,3,1,81,
5,1,3,1,8,8,4,1,81,
5,1,3,1,8,8,5,1,81,
5,1,3,1,8,8,6,1,81,
5,1,3,1,8,8,7,1,81,
5,1,3,1,8,8,8,1,81,
6,1,3,1,8,8,1,1,81,
6,1,3,1,8,8,2,1,81,
6,1,3,1,8,8,3,1,81,
6,1,3,1,8,8,4,1,81,
6,1,3,1,8,8,5,1,81,
6,1,3,1,8,8,6,1,81,
6,1,3,1,8,8,7,1,81,
6,1,3,1,8,8,8,1,81,
7,1,3,1,8,8,1,1,81,
7,1,3,1,8,8,2,1,81,
7,1,3,1,8,8,3,1,81,
7,1,3,1,8,8,4,1,81,
7,1,3,1,8,8,5,1,81,
7,1,3,1,8,8,6,1,81,
7,1,3,1,8,8,7,1,81,
7,1,3,1,8,8,8,1,81,
8,1,3,1,8,8,1,1,81,
8,1,3,1,8,8,2,1,81,
8,1,3,1,8,8,3,1,81,
8,1,3,1,8,8,4,1,81,
8,1,3,1,8,8,5,1,81,
8,1,3,1,8,8,6,1,81,
8,1,3,1,8,8,7,1,81,
8,1,3,1,8,8,8,1,81,
1,1,3,2,8,8,1,1,94,
1,1,3,2,8,8,2,1,94,
1,1,3,2,8,8,3,1,94,
1,1,3,2,8,8,4,1,94,
1,1,3,2,8,8,5,1,94,
1,1,3,2,8,8,6,1,94,
1,1,3,2,8,8,7,1,94,
1,1,3,2,8,8,8,1,94,
2,1,3,2,8,8,1,1,94,
2,1,3,2,8,8,2,1,94,
2,1,3,2,8,8,3,1,94,
2,1,3,2,8,8,4,1,94,
2,1,3,2,8,8,5,1,94,
2,1,3,2,8,8,6,1,94,
2,1,3,2,8,8,7,1,94,
2,1,3,2,8,8,8,1,94,
3,1,3,2,8,8,1,1,94,
3,1,3,2,8,8,2,1,94,
3,1,3,2,8,8,3,1,94,
3,1,3,2,8,8,4,1,94,
3,1,3,2,8,8,5,1,94,
3,1,3,2,8,8,6,1,94,
3,1,3,2,8,8,7,1,94,
3,1,3,2,8,8,8,1,94,
4,1,3,2,8,8,1,1,94,
4,1,3,2,8,8,2,1,94,
4,1,3,2,8,8,3,1,94,
4,1,3,2,8,8,4,1,94,
4,1,3,2,8,8,5,1,94,
4,1,3,2,8,8,6,1,94,
4,1,3,2,8,8,7,1,94,
4,1,3,2,8,8,8,1,94,
5,1,3,2,8,8,1,1,94,
5,1,3,2,8,8,2,1,94,
5,1,3,2,8,8,3,1,94,
5,1,3,2,8,8,4,1,94,
5,1,3,2,8,8,5,1,94,
5,1,3,2,8,8,6,1,94,
5,1,3,2,8,8,7,1,94,
5,1,3,2,8,8,8,1,94,
6,1,3,2,8,8,1,1,94,
6,1,3,2,8,8,2,1,94,
6,1,3,2,8,8,3,1,94,
6,1,3,2,8,8,4,1,94,
6,1,3,2,8,8,5,1,94,
6,1,3,2,8,8,6,1,94,
6,1,3,2,8,8,7,1,94,
6,1,3,2,8,8,8,1,94,
7,1,3,2,8,8,1,1,94,
7,1,3,2,8,8,2,1,94,
7,1,3,2,8,8,3,1,94,
7,1,3,2,8,8,4,1,94,
7,1,3,2,8,8,5,1,94,
7,1,3,2,8,8,6,1,94,
7,1,3,2,8,8,7,1,94,
7,1,3,2,8,8,8,1,94,
8,1,3,2,8,8,1,1,94,
8,1,3,2,8,8,2,1,94,
8,1,3,2,8,8,3,1,94,
8,1,3,2,8,8,4,1,94,
8,1,3,2,8,8,5,1,94,
8,1,3,2,8,8,6,1,94,
8,1,3,2,8,8,7,1,94,
8,1,3,2,8,8,8,1,94,
1,1,3,3,8,8,1,1,107,
1,1,3,3,8,8,2,1,107,
1,1,3,3,8,8,3,1,107,
1,1,3,3,8,8,4,1,107,
1,1,3,3,8,8,5,1,107,
1,1,3,3,8,8,6,1,107,
1,1,3,3,8,8,7,1,107,
1,1,3,3,8,8,8,1,107,
2,1,3,3,8,8,1,1,107,
2,1,3,3,8,8,2,1,107,
2,1,3,3,8,8,3,1,107,
2,1,3,3,8,8,4,1,107,
2,1,3,3,8,8,5,1,107,
2,1,3,3,8,8,6,1,107,
2,1,3,3,8,8,7,1,107,
2,1,3,3,8,8,8,1,107,
3,1,3,3,8,8,1,1,107,
3,1,3,3,8,8,2,1,107,
3,1,3,3,8,8,3,1,107,
3,1,3,3,8,8,4,1,107,
3,1,3,3,8,8,5,1,107,
3,1,3,3,8,8,6,1,107,
3,1,3,3,8,8,7,1,107,
3,1,3,3,8,8,8,1,107,
4,1,3,3,8,8,1,1,107,
4,1,3,3,8,8,2,1,107,
4,1,3,3,8,8,3,1,107,
4,1,3,3,8,8,4,1,107,
4,1,3,3,8,8,5,1,107,
4,1,3,3,8,8,6,1,107,
4,1,3,3,8,8,7,1,107,
4,1,3,3,8,8,8,1,107,
5,1,3,3,8,8,1,1,107,
5,1,3,3,8,8,2,1,107,
5,1,3,3,8,8,3,1,107,
5,1,3,3,8,8,4,1,107,
5,1,3,3,8,8,5,1,107,
5,1,3,3,8,8,6,1,107,
5,1,3,3,8,8,7,1,107,
5,1,3,3,8,8,8,1,107,
6,1,3,3,8,8,1,1,107,
6,1,3,3,8,8,2,1,107,
6,1,3,3,8,8,3,1,107,
6,1,3,3,8,8,4,1,107,
6,1,3,3,8,8,5,1,107,
6,1,3,3,8,8,6,1,107,
6,1,3,3,8,8,7,1,107,
6,1,3,3,8,8,8,1,107,
7,1,3,3,8,8,1,1,107,
7,1,3,3,8,8,2,1,107,
7,1,3,3,8,8,3,1,107,
7,1,3,3,8,8,4,1,107,
7,1,3,3,8,8,5,1,107,
7,1,3,3,8,8,6,1,107,
7,1,3,3,8,8,7,1,107,
7,1,3,3,8,8,8,1,107,
8,1,3,3,8,8,1,1,107,
8,1,3,3,8,8,2,1,107,
8,1,3,3,8,8,3,1,107,
8,1,3,3,8,8,4,1,107,
8,1,3,3,8,8,5,1,107,
8,1,3,3,8,8,6,1,107,
8,1,3,3,8,8,7,1,107,
8,1,3,3,8,8,8,1,107,
1,1,3,4,8,8,1,1,120,
1,1,3,4,8,8,2,1,120,
1,1,3,4,8,8,3,1,120,
1,1,3,4,8,8,4,1,120,
1,1,3,4,8,8,5,1,120,
1,1,3,4,8,8,6,1,120,
1,1,3,4,8,8,7,1,120,
1,1,3,4,8,8,8,1,120,
2,1,3,4,8,8,1,1,120,
2,1,3,4,8,8,2,1,120,
2,1,3,4,8,8,3,1,120,
2,1,3,4,8,8,4,1,120,
2,1,3,4,8,8,5,1,120,
2,1,3,4,8,8,6,1,120,
2,1,3,4,8,8,7,1,120,
2,1,3,4,8,8,8,1,120,
3,1,3,4,8,8,1,1,120,
3,1,3,4,8,8,2,1,120,
3,1,3,4,8,8,3,1,120,
3,1,3,4,8,8,4,1,120,
3,1,3,4,8,8,5,1,120,
3,1,3,4,8,8,6,1,120,
3,1,3,4,8,8,7,1,120,
3,1,3,4,8,8,8,1,120,
4,1,3,4,8,8,1,1,120,
4,1,3,4,8,8,2,1,120,
4,1,3,4,8,8,3,1,120,
4,1,3,4,8,8,4,1,120,
4,1,3,4,8,8,5,1,120,
4,1,3,4,8,8,6,1,120,
4,1,3,4,8,8,7,1,120,
4,1,3,4,8,8,8,1,120,
5,1,3,4,8,8,1,1,120,
5,1,3,4,8,8,2,1,120,
5,1,3,4,8,8,3,1,120,
5,1,3,4,8,8,4,1,120,
5,1,3,4,8,8,5,1,120,
5,1,3,4,8,8,6,1,120,
5,1,3,4,8,8,7,1,120,
5,1,3,4,8,8,8,1,120,
6,1,3,4,8,8,1,1,120,
6,1,3,4,8,8,2,1,120,
6,1,3,4,8,8,3,1,120,
6,1,3,4,8,8,4,1,120,
6,1,3,4,8,8,5,1,120,
6,1,3,4,8,8,6,1,120,
6,1,3,4,8,8,7,1,120,
6,1,3,4,8,8,8,1,120,
7,1,3,4,8,8,1,1,120,
7,1,3,4,8,8,2,1,120,
7,1,3,4,8,8,3,1,120,
7,1,3,4,8,8,4,1,120,
7,1,3,4,8,8,5,1,120,
7,1,3,4,8,8,6,1,120,
7,1,3,4,8,8,7,1,120,
7,1,3,4,8,8,8,1,120,
8,1,3,4,8,8,1,1,120,
8,1,3,4,8,8,2,1,120,
8,1,3,4,8,8,3,1,120,
8,1,3,4,8,8,4,1,120,
8,1,3,4,8,8,5,1,120,
8,1,3,4,8,8,6,1,120,
8,1,3,4,8,8,7,1,120,
8,1,3,4,8,8,8,1,120,
1,1,3,5,8,8,1,1,133,
1,1,3,5,8,8,2,1,133,
1,1,3,5,8,8,3,1,133,
1,1,3,5,8,8,4,1,133,
1,1,3,5,8,8,5,1,133,
1,1,3,5,8,8,6,1,133,
1,1,3,5,8,8,7,1,133,
1,1,3,5,8,8,8,1,133,
2,1,3,5,8,8,1,1,133,
2,1,3,5,8,8,2,1,133,
2,1,3,5,8,8,3,1,133,
2,1,3,5,8,8,4,1,133,
2,1,3,5,8,8,5,1,133,
2,1,3,5,8,8,6,1,133,
2,1,3,5,8,8,7,1,133,
2,1,3,5,8,8,8,1,133,
3,1,3,5,8,8,1,1,133,
3,1,3,5,8,8,2,1,133,
3,1,3,5,8,8,3,1,133,
3,1,3,5,8,8,4,1,133,
3,1,3,5,8,8,5,1,133,
3,1,3,5,8,8,6,1,133,
3,1,3,5,8,8,7,1,133,
3,1,3,5,8,8,8,1,133,
4,1,3,5,8,8,1,1,133,
4,1,3,5,8,8,2,1,133,
4,1,3,5,8,8,3,1,133,
4,1,3,5,8,8,4,1,133,
4,1,3,5,8,8,5,1,133,
4,1,3,5,8,8,6,1,133,
4,1,3,5,8,8,7,1,133,
4,1,3,5,8,8,8,1,133,
5,1,3,5,8,8,1,1,133,
5,1,3,5,8,8,2,1,133,
5,1,3,5,8,8,3,1,133,
5,1,3,5,8,8,4,1,133,
5,1,3,5,8,8,5,1,133,
5,1,3,5,8,8,6,1,133,
5,1,3,5,8,8,7,1,133,
5,1,3,5,8,8,8,1,133,
6,1,3,5,8,8,1,1,133,
6,1,3,5,8,8,2,1,133,
6,1,3,5,8,8,3,1,133,
6,1,3,5,8,8,4,1,133,
6,1,3,5,8,8,5,1,133,
6,1,3,5,8,8,6,1,133,
6,1,3,5,8,8,7,1,133,
6,1,3,5,8,8,8,1,133,
7,1,3,5,8,8,1,1,133,
7,1,3,5,8,8,2,1,133,
7,1,3,5,8,8,3,1,133,
7,1,3,5,8,8,4,1,133,
7,1,3,5,8,8,5,1,133,
7,1,3,5,8,8,6,1,133,
7,1,3,5,8,8,7,1,133,
7,1,3,5,8,8,8,1,133,
8,1,3,5,8,8,1,1,133,
8,1,3,5,8,8,2,1,133,
8,1,3,5,8,8,3,1,133,
8,1,3,5,8,8,4,1,133,
8,1,3,5,8,8,5,1,133,
8,1,3,5,8,8,6,1,133,
8,1,3,5,8,8,7,1,133,
8,1,3,5,8,8,8,1,133,
1,1,3,6,8,8,1,1,146,
1,1,3,6,8,8,2,1,146,
1,1,3,6,8,8,3,1,146,
1,1,3,6,8,8,4,1,146,
1,1,3,6,8,8,5,1,146,
1,1,3,6,8,8,6,1,146,
1,1,3,6,8,8,7,1,146,
1,1,3,6,8,8,8,1,146,
2,1,3,6,8,8,1,1,146,
2,1,3,6,8,8,2,1,146,
2,1,3,6,8,8,3,1,146,
2,1,3,6,8,8,4,1,146,
2,1,3,6,8,8,5,1,146,
2,1,3,6,8,8,6,1,146,
2,1,3,6,8,8,7,1,146,
2,1,3,6,8,8,8,1,146,
3,1,3,6,8,8,1,1,146,
3,1,3,6,8,8,2,1,146,
3,1,3,6,8,8,3,1,146,
3,1,3,6,8,8,4,1,146,
3,1,3,6,8,8,5,1,146,
3,1,3,6,8,8,6,1,146,
3,1,3,6,8,8,7,1,146,
3,1,3,6,8,8,8,1,146,
4,1,3,6,8,8,1,1,146,
4,1,3,6,8,8,2,1,146,
4,1,3,6,8,8,3,1,146,
4,1,3,6,8,8,4,1,146,
4,1,3,6,8,8,5,1,146,
4,1,3,6,8,8,6,1,146,
4,1,3,6,8,8,7,1,146,
4,1,3,6,8,8,8,1,146,
5,1,3,6,8,8,1,1,146,
5,1,3,6,8,8,2,1,146,
5,1,3,6,8,8,3,1,146,
5,1,3,6,8,8,4,1,146,
5,1,3,6,8,8,5,1,146,
5,1,3,6,8,8,6,1,146,
5,1,3,6,8,8,7,1,146,
5,1,3,6,8,8,8,1,146,
6,1,3,6,8,8,1,1,146,
6,1,3,6,8,8,2,1,146,
6,1,3,6,8,8,3,1,146,
6,1,3,6,8,8,4,1,146,
6,1,3,6,8,8,5,1,146,
6,1,3,6,8,8,6,1,146,
6,1,3,6,8,8,7,1,146,
6,1,3,6,8,8,8,1,146,
7,1,3,6,8,8,1,1,146,
7,1,3,6,8,8,2,1,146,
7,1,3,6,8,8,3,1,146,
7,1,3,6,8,8,4,1,146,
7,1,3,6,8,8,5,1,146,
7,1,3,6,8,8,6,1,146,
7,1,3,6,8,8,7,1,146,
7,1,3,6,8,8,8,1,146,
8,1,3,6,8,8,1,1,146,
8,1,3,6,8,8,2,1,146,
8,1,3,6,8,8,3,1,146,
8,1,3,6,8,8,4,1,146,
8,1,3,6,8,8,5,1,146,
8,1,3,6,8,8,6,1,146,
8,1,3,6,8,8,7,1,146,
8,1,3,6,8,8,8,1,146,
1,1,3,7,8,8,1,1,159,
1,1,3,7,8,8,2,1,159,
1,1,3,7,8,8,3,1,159,
1,1,3,7,8,8,4,1,159,
1,1,3,7,8,8,5,1,159,
1,1,3,7,8,8,6,1,159,
1,1,3,7,8,8,7,1,159,
1,1,3,7,8,8,8,1,159,
2,1,3,7,8,8,1,1,159,
2,1,3,7,8,8,2,1,159,
2,1,3,7,8,8,3,1,159,
2,1,3,7,8,8,4,1,159,
2,1,3,7,8,8,5,1,159,
2,1,3,7,8,8,6,1,159,
2,1,3,7,8,8,7,1,159,
2,1,3,7,8,8,8,1,159,
3,1,3,7,8,8,1,1,159,
3,1,3,7,8,8,2,1,159,
3,1,3,7,8,8,3,1,159,
3,1,3,7,8,8,4,1,159,
3,1,3,7,8,8,5,1,159,
3,1,3,7,8,8,6,1,159,
3,1,3,7,8,8,7,1,159,
3,1,3,7,8,8,8,1,159,
4,1,3,7,8,8,1,1,159,
4,1,3,7,8,8,2,1,159,
4,1,3,7,8,8,3,1,159,
4,1,3,7,8,8,4,1,159,
4,1,3,7,8,8,5,1,159,
4,1,3,7,8,8,6,1,159,
4,1,3,7,8,8,7,1,159,
4,1,3,7,8,8,8,1,159,
5,1,3,7,8,8,1,1,159,
5,1,3,7,8,8,2,1,159,
5,1,3,7,8,8,3,1,159,
5,1,3,7,8,8,4,1,159,
5,1,3,7,8,8,5,1,159,
5,1,3,7,8,8,6,1,159,
5,1,3,7,8,8,7,1,159,
5,1,3,7,8,8,8,1,159,
6,1,3,7,8,8,1,1,159,
6,1,3,7,8,8,2,1,159,
6,1,3,7,8,8,3,1,159,
6,1,3,7,8,8,4,1,159,
6,1,3,7,8,8,5,1,159,
6,1,3,7,8,8,6,1,159,
6,1,3,7,8,8,7,1,159,
6,1,3,7,8,8,8,1,159,
7,1,3,7,8,8,1,1,159,
7,1,3,7,8,8,2,1,159,
7,1,3,7,8,8,3,1,159,
7,1,3,7,8,8,4,1,159,
7,1,3,7,8,8,5,1,159,
7,1,3,7,8,8,6,1,159,
7,1,3,7,8,8,7,1,159,
7,1,3,7,8,8,8,1,159,
8,1,3,7,8,8,1,1,159,
